thread_id,text,n_turns,resolved,pred_intent,confidence,difficulty,true_intent,ideal_reply_direction,escalate,escalate_reason
2338463,"@115850 ordrd last on Sat, under prime ac.Cald to resched, no info 4m ur end aftd dat.Hv bn calin ur cc, no resolution yet https://t.co/hSsKvmDdjI",2,False,prime_membership_value,0.1522899157620721,ambiguous,,,,
1560899,hi this is abt 404-5524086-1165902 you 3rd party courier service is hell if you cant keep promise wd prime cust tn god save other.,2,False,prime_membership_value,0.1531908399482232,ambiguous,,,,
2803341,prime is a liar and I don’t condone this treatment 😩,7,False,prime_membership_value,0.9328898498043544,easy,,,,
2897645,why are all my prime deliveries I ordered Sunday arriving Thursday? That’s not next working day delivery so why am I paying for prime if I don’t get prime?,2,False,prime_membership_value,0.9337974166433308,easy,,,,
1612467,See the magic done by prime. So you guys think that prime members are richer? First photo is for non-prime members and the second one for prime members. It should be the reverse right? https://t.co/vMB5tY6YjG,5,False,prime_membership_value,0.9535368269007486,easy,,,,
1551321,Prime shipping my ass.,3,False,prime_membership_value,0.9556690015357536,easy,,,,
1772960,Please comp my Prime. https://t.co/vo9aNfNBFH,2,False,prime_membership_value,0.9635751824801256,easy,,,,
2900973,I can't get my twitch prime enabled through @115821 prime please help,5,False,prime_membership_value,0.9667180460196172,easy,,,,
2675968,"This company is the worst there Prime is a joke. I rarely get my items prime, it says prime 5 to 7 days later, ""Prime""",2,False,prime_membership_value,0.9669636414418824,easy,,,,
2810249,"Amazon prime is not prime anymore, even the prime products take 4-5 days to deliver. :(",6,False,prime_membership_value,0.9796151572874168,easy,,,,
2408689,Prime for Belgian students?,8,False,prime_membership_value,0.9971504580711968,easy,,,,
2033180,From The Ground To My Prime Now I’m On The Rise 🙏🏾,2,False,prime_membership_value,0.9971504580711968,easy,,,,
2129009,Shout out to Prime Now,2,False,prime_membership_value,0.9971504580711968,easy,,,,
1487336,is @1016 included in Prime?,2,False,prime_membership_value,0.9971504580711968,easy,,,,
2265477,Why not Punjabi language films on Prime? Not fair!!,3,False,prime_membership_value,0.9971504580711968,easy,,,,
1694542,why do u promise if u can't full fill.. WORTHLESS you are being such a big company u cannot take care of immediate clients,3,False,refund_or_return_request,0.1134650898399445,ambiguous,,,,
920939,Non supportive cc! Wasted my diwali,3,False,refund_or_return_request,0.1162462122550909,ambiguous,,,,
1579069,Hey @116935 why does your Mac ap seem to be randomly stopping in the middle of songs all of a sudden? Definitely some bug.,2,False,refund_or_return_request,0.1163876444906357,ambiguous,,,,
1622642,You have sold me a faulty disc of the new Call of Duty where can I get it swapped?,5,False,refund_or_return_request,0.1176124561804819,ambiguous,,,,
2220076,i’ve done tht...bt nothing happens wht now??,2,False,refund_or_return_request,0.1180244033029484,ambiguous,,,,
2154467,why can I not see subtitles for the Chinese speaking part of Mr. Robot on my fire tablet? S03E03 especially.,4,False,refund_or_return_request,0.1187660843564667,ambiguous,,,,
1536945,or dont reapond back. Thats cool to,3,False,refund_or_return_request,0.1188389051018982,ambiguous,,,,
1990271,What is your policy regarding calling cards when the item is unable to be delivered due to no one being in.,7,False,refund_or_return_request,0.1198997543743026,ambiguous,,,,
865826,Hey does your Airtel 75cashback applicable for postpaid customers??,2,False,refund_or_return_request,0.1199264310840212,ambiguous,,,,
1642723,once I started calling your Reps and  Tweeting you I have been banned from leaving ANY product reviews. No reason! #PrimeMember,3,False,refund_or_return_request,0.1206426000367684,ambiguous,,,,
2306477,Hi @115830 @AmazonHelp I received the e-mail re: £20 credit after the Xbox One X debacle. I tried to order something Prime-able but it wouldnt take off the £20? The email says it would be auto added at checkout but T&amp;Cs suggest a code needs to be used? Please assist.,5,False,refund_or_return_request,0.1209443641557663,ambiguous,,,,
1746985,"any way to sign up to see if an item goes on ""lighting deal""? Just found out about an item that was half off a few weeks back",2,False,refund_or_return_request,0.1209713995245923,ambiguous,,,,
1574467,"my orders aren't showing up, i tried logging out then back in but they're not showing up at all. im worried.",4,False,refund_or_return_request,0.1213221621211947,ambiguous,,,,
1461541,customer service is woeful. No help whatsoever.,9,False,refund_or_return_request,0.6744746796816805,easy,,,,
2956988,your customer service is wack,2,False,refund_or_return_request,0.6809439957855191,easy,,,,
920936,Liars first improve your customer service,4,False,refund_or_return_request,0.6809439957855191,easy,,,,
2336091,your customer service is 💯🤙🏻,2,False,refund_or_return_request,0.6809439957855191,easy,,,,
2789136,your customer service dept is filled with idiots!!!!,4,False,refund_or_return_request,0.6809439957855191,easy,,,,
2760920,customer service is incredible,2,False,refund_or_return_request,0.6809439957855191,easy,,,,
1578410,Your customer service is a logistical nightmare.,3,False,refund_or_return_request,0.6809439957855191,easy,,,,
1447177,rubbish customer service,6,False,refund_or_return_request,0.6809439957855191,easy,,,,
2959931,EXTREAMLY impressed with how amazing your customer service is! 5 stars! ⭐️⭐️⭐️⭐️⭐️,2,False,refund_or_return_request,0.6809439957855191,easy,,,,
2147992,your customer service reverted my refund after I returned my items! I need my refund ASAP!!!😡😡,2,False,refund_or_return_request,0.6813779090062771,easy,,,,
2902582,why cant I reply to an email from customer service?,4,False,refund_or_return_request,0.6847769517714032,easy,,,,
2625665,How do I contact customer service?,2,False,refund_or_return_request,0.6874917956420347,easy,,,,
1688870,that was some amazing customer service. Called and had a full refund on my order in 2 minutes.,2,False,refund_or_return_request,0.7176164034699268,easy,,,,
