thread_id,text,n_turns,resolved,pred_intent,confidence,difficulty,true_intent,ideal_reply_direction,escalate,escalate_reason
2752100,Hi! Am I able to pay off the balance of my Amazon Prime Rewards Visa card with an Amazon gift card?,5,False,payment_or_giftcard_issue,0.7903544578764811,easy,payment_or_giftcard_issue,Explain that gift cards can't pay a credit card bill; redirect to the card issuer.,False,
2419252,Hi I have a gift card balance . How do I use it on prime now please?,2,False,payment_or_giftcard_issue,0.7906771092848055,easy,payment_or_giftcard_issue,Explain the steps to apply gift card balance to Prime Now orders.,False,
2823135,Can a gift card be used on the same account it's been bought on?,2,False,payment_or_giftcard_issue,0.8014571965133503,easy,payment_or_giftcard_issue,Confirm the policy either way.,False,
2816323,I can’t use my MasterCard gift card to reload my amazon account. I don’t know what I am doing wrong. It’s a fully loaded $50.00 gift card.,5,False,payment_or_giftcard_issue,0.8057903444455052,easy,payment_or_giftcard_issue,Ask for the error details via DM to troubleshoot the reload.,False,
2812775,"I already got my account reinstated, thank you. Now I am afraid, should I try to buy another gift card on Amazon? I don`t want to have my account blocked again, but I need to test if my credit card will work now.",4,False,payment_or_giftcard_issue,0.8311171215398135,easy,payment_or_giftcard_issue,"Reassure and clarify what caused the prior block, to avoid recurrence.",False,
2956983,How do i go about using a gift card but also use my card because what's in the gift card isn't enough?,6,False,payment_or_giftcard_issue,0.8392447205740245,easy,payment_or_giftcard_issue,Explain the split-payment (gift card + card) checkout steps.,False,
2718006,how do I purchase a gift card for audio books?,2,False,payment_or_giftcard_issue,0.8400535853622049,easy,payment_or_giftcard_issue,Explain steps or clarify audiobook gift-card options (Audible).,False,
2501953,Wondering when you purchase a gift card through your Amazon account... is that an electronic gift card (aka code) or a physical gift card?,6,False,payment_or_giftcard_issue,0.8575814103911132,easy,payment_or_giftcard_issue,Clarify both electronic and physical options exist based on selection at purchase.,False,
1584517,please take screenshots of offers otherwise they will not going to give you cash back if u dont have proof. I became fool.,2,False,poor_support_experience,0.1170915350395552,ambiguous,payment_or_giftcard_issue,"Apologize for the friction, clarify proof requirements for cashback.",False,
2683586,You promise cash back on purchasing @174957 through your @115823 and then you forget your promise. Very uncool. 🙁,9,False,poor_support_experience,0.1203597169816648,ambiguous,payment_or_giftcard_issue,"Apologize, ask for order number via DM to honor/process the cashback.",False,
2424669,"I'm very unhappy for Amazon I had ordered a watch a month ago which I found in very poor condition was a waste and watch is almost dead
When I talked about replacement, no one came to pick it. I did this four times a month in replacement but I couldn't find anything https://t.co/F4e4AUzGyZ",4,False,poor_support_experience,0.1208634205408796,ambiguous,refund_or_return_request,"Apologize, ask for order number via DM to process the replacement now.",True,"replacement request went unresolved after a prior contact - needs a human to actually process it, not another promise"
2528826,terrible experience from such a big company. Ordered another pendrive which reached bhopal but returned undelivered . After calling confirmed that caused quality issue returned. I will mever purchase anything from amazon https://t.co/H7YelGhoaY,2,False,poor_support_experience,0.1224727253535624,ambiguous,refund_or_return_request,"Apologize, offer replacement or refund via DM.",False,
1566703,I would like to have your number from mumbai,6,False,poor_support_experience,0.1260829391038292,ambiguous,general_inquiry_or_other,Provide the official support contact channel (can't share personal numbers).,False,
2810724,"in terms of process and protocols, you should be a CMMI level 5 company! #amazingamazon @115851",3,False,poor_support_experience,0.1265487126619659,ambiguous,general_inquiry_or_other,Acknowledge the feedback lightly.,False,
2154226,seems like u stopped replying to sellers. Case open for last 1 month and no solution yet. Easy ship has become hard ship.Always fake promises,8,False,poor_support_experience,0.1269177838489054,ambiguous,poor_support_experience,Redirect to seller support to check the case status.,True,"seller support case open unresolved for a month - needs human seller-support follow-up, outside scope of the consumer precedent set"
1860357,truly a disappointing experience this Diwali. Lesson learnt! The trust level towards quality product has been shattered. Wasted!,7,False,poor_support_experience,0.127029901097155,ambiguous,poor_support_experience,"Apologize, ask for order number via DM to understand what went wrong.",False,
1588103,Had to call India 5x and each person makes issue worse You'd think after 3 screw ups you could only go up. You'd be wrong,3,False,poor_support_experience,0.1284219016373268,ambiguous,poor_support_experience,"Apologize, escalate the case via DM.",True,"customer explicitly reports 5 prior unresolved calls, each making it worse - needs a human, not another automated attempt"
2309144,@AmazonHelp @7166 @7166 bought this shoe about 4 months ago and now it has fallen apart. this is how bad the quality is. I want you to replace with good quality new shoe https://t.co/xYk2ArMOxR,2,False,poor_support_experience,0.1285523739621641,ambiguous,refund_or_return_request,"Apologize, offer replacement/refund or forward quality feedback to the seller.",False,
2154083,"sir I have purchased on 14th may and illegible for cash back, after calling so many time till today cash bk not yet received",21,False,poor_support_experience,0.1285536449603019,ambiguous,payment_or_giftcard_issue,"Apologize, review the cashback status via DM.",True,"repeated unresolved cashback request over an extended period, multiple calls - needs human review of the account"
2628856,"I need help! I bought a game on amazon, a digital purchase and for some reason it logged me out and I can’t log in! I reset the password and it still says incorrect even when I enter the CORRECT one. I haven’t even gotten an email for my game!",4,False,poor_support_experience,0.1295523443089052,ambiguous,device_or_app_tech_support,"Provide account-recovery steps via DM, verify identity.",False,
1769007,has dance moms GUESS WHAT IM BOUTTA DO,2,False,poor_support_experience,0.1296950388825132,ambiguous,general_inquiry_or_other,No clear action - ask for clarification.,False,
2638482,"i am gonna start legal fight with amazon india and after to reaching india sending notic to amazon ceo, as well as amazon india.my id is __email__...............................account phone no-8092364485",2,False,poor_support_experience,0.660695431514245,easy,poor_support_experience,Route to a human/legal-aware team - do not auto-reply.,True,customer explicitly threatens legal action against the company and mentions notifying the CEO
1566746,@115850 @115851 @122951 another delivery screwup by amazon india like always for order no 4__credit_card__. Shut down amazon.,3,False,poor_support_experience,0.6616604927849001,easy,delivery_problem,"Apologize, ask for order number via DM to review the account.",True,"customer signals this is part of a recurring pattern of delivery failures ('like always') - needs human review, not another generic apology"
2319784,Kudos to the seller of amazon..and amazon also...disgusting @115850 @115850 @12339 SELLER # REPRO BOOKS-ON-DEMAND https://t.co/an7IqLINjq,2,False,poor_support_experience,0.6664735469159544,easy,general_inquiry_or_other,Ask for order number via DM to review the seller issue.,False,
1565892,"Not expecting frm Amazon 
Poor customer care nt answering on cl. 
Nw tired,
#Amazon 
#AmazonIndia 
@AmazonHelp 
@115850",2,False,poor_support_experience,0.6734492359268008,easy,poor_support_experience,"Apologize for the wait, offer to help now via DM.",False,
2793112,Amazon India site down? @115850,2,False,poor_support_experience,0.6762937229160998,easy,device_or_app_tech_support,Confirm site status or advise checking connection/app.,False,
2418884,@AmazonHelp I have very poor experience with Amazon for the resolution of my Amazon Pay issue. No body knows the solution. Even send snapshot for issue to customer care mail. Following up since long. Nothing professional in Amazon India at least.,2,False,poor_support_experience,0.6823102725272302,easy,payment_or_giftcard_issue,"Apologize, review the account via DM.",True,customer reports repeated unresolved contact across channels (email + tweets) for a payment issue - needs a human who can actually resolve it
1600972,"@115850
I've been cheated by a seller on Amazon India, and Amazon is not helping me reclaim my lost money.",4,False,poor_support_experience,0.6986679983782893,easy,refund_or_return_request,Escalate the fraud dispute via DM.,True,customer alleges being cheated by a seller and says Amazon hasn't helped reclaim the funds - a fraud dispute needs human investigation
158854,Amazon wala refund  nahi dete. Wo sirf costumes ko paresan karte he.,2,False,poor_support_experience,0.7082931906533688,easy,refund_or_return_request,"Apologize, ask for order number via DM to process the refund.",False,
2753613,"Amazon,the product ID problem for sellers is losing 1000s customers to ebay.Not everything has a product ID argh! #Amazon @AmazonHelp",2,False,poor_support_experience,0.7180086906905925,easy,general_inquiry_or_other,"Acknowledge the feedback, forward to the seller support/catalog team.",False,
2292025,"@115850 

I have received this message is this true
If not then please look after this , as a serious fraud is being done on the name of Amazon India

Waiting for a reply Amazon India @115821 @115850 @AmazonHelp https://t.co/uk0XmLIINd",2,False,poor_support_experience,0.7329909889698901,easy,poor_support_experience,Escalate to the security/trust team via DM.,True,"customer reports a possible phishing/fraud scheme impersonating Amazon - needs human/security review, not a templated reply"
2936611,Duplicate /Fake  Bose Speakers Received from Amazon# Not solving Customer problem #Amazon selling Duplicate product in india# Worst customer experience in the world -Amazon #@115851 @115821 #@AmazonHelp #Cheating Indian customer with Fake Product # Stop buying from Amazon # https://t.co/SKEdZ1Rnjy,2,False,poor_support_experience,0.7341146188212584,easy,refund_or_return_request,Escalate to the brand-integrity/counterfeit team via DM.,True,counterfeit-product allegation is a PR and potential legal matter (fake goods) - needs human review
2985456,Amazon Selling Fake BOSE products in India !#amazon manipulating Indian customer!!!#@115821 #@AmazonHelp #amazon scandal#Scam by Amazon #@118342 #Lets uninstall Amazon from india#,3,False,poor_support_experience,0.8211753455417027,easy,refund_or_return_request,Escalate to the brand-integrity/counterfeit team via DM.,True,"public counterfeit/scam allegation, PR-sensitive - needs human review, not a bot reply"
2670744,Disheartened with @115850 service. Lack of customer empathy is not what amazon is known for @1840,6,False,poor_support_experience,0.824871972682844,easy,poor_support_experience,"Apologize, ask for order number via DM to understand what happened.",False,
2171041,"Amazon Business makes work purchasing easy &amp;
convenient &amp; w/ Business Prime Shipping, it’s delivered faster &amp; FREE!  https://t.co/wjDevQgQdS",4,False,prime_membership_value,0.1360217067306779,ambiguous,general_inquiry_or_other,"Thank you / no action (promotional, positive).",False,
2666820,@7092 using Amazon prime &amp; have 2say I have been treated primarily as a unprimed &amp; underprivileged customer.Bad experience and customer is been treated as a beggar &amp; not a king.10 days &amp; still to realise my order but ur portal says it's been delivered. https://t.co/ysx3GOsOE2,2,False,prime_membership_value,0.1367627192518149,ambiguous,prime_membership_value,"Apologize sincerely for the experience, ask for order number via DM to review what happened.",False,
2166120,what do I do if my package is 10 days late? Bought through third party,6,False,prime_membership_value,0.1376417758632871,ambiguous,delivery_problem,"Explain the third-party order support process, ask for order number via DM.",False,
2238591,why are taking flop movies .. i am thinking that i paid money for this crap movies in prime .. 😐 plzz upload interesting movies ..,3,False,prime_membership_value,0.1402929574817407,ambiguous,general_inquiry_or_other,Acknowledge the feedback on content selection.,False,
2714097,the one plus 5t sale on 21 for prime members will continue till open sale or it will end on 21.,2,False,prime_membership_value,0.1410303251226421,ambiguous,general_inquiry_or_other,Clarify the sale end date/terms.,False,
2320504,I bought my new MacBook on the last week. I am Prime. You guys just said it will be here on the last week. Then “Sry It comes on the next week”. Okey. Today you said it comes now. Then just saw it doesnt come. Wtf is with u amazon?!,7,False,prime_membership_value,0.1429714143342675,ambiguous,delivery_problem,"Apologize, confirm the actual current status via DM.",True,delivery date has been pushed back multiple times with shifting explanations - needs a human to confirm the real status
2509268,Weird call with @AmazonHelp today. Package didn’t come. They blamed @123967 - rep tried to say it was wrong address AND both blamed mail man. My address was listed 100% right on tracking. What gives?! Rep promised extra month of Prime for error but I received no confirmation 😡,4,False,prime_membership_value,0.1443499136694045,ambiguous,delivery_problem,"Apologize, confirm the actual status via DM.",True,a prior support call gave contradictory explanations (wrong address vs mail carrier) and the issue remains unresolved - needs a human to sort out the real status
1949915,hey guys https://t.co/x01pbFPAm8 just sucks!!! I've to follow each &amp; every orders to get products... being a prime customer I'm facing this !!! my mail is __email__  respond ASAP,2,False,prime_membership_value,0.1447212467068227,ambiguous,prime_membership_value,"Apologize, ask for order number via DM to review the tracking issues.",False,
1506360,"B4 I post to my main acct-last year my wife 2 Be was diagnosed w/lymphoma, then our house caught fire. I spent approx $15k+ w/ @115821 to replace our losses. 2day the Xmas tree Prime just delivered electrocuted me-Please message me Please. Help! #amazonprime #Christmas https://t.co/os0RTa1oFu",4,False,prime_membership_value,0.1455750800649697,ambiguous,delivery_problem,"Apologize, review the account and order via DM with care given the context described.",True,"customer describes a large purchase history (~$15k) and a sensitive personal-hardship context around a holiday item - needs human handling. Also a good example of the $-threshold regex missing an abbreviated amount ('$15k' isn't matched by \$\d+ pattern), logged in the decision log"
2866119,"Hey! So I was being charged for Prime on https://t.co/LMZE49jNVq and Amazon.ca simultaneously. Turns out I paid for multiple months on both, how do I get refunded for those months?",2,False,prime_membership_value,0.1473329528358203,ambiguous,payment_or_giftcard_issue,"Apologize, ask for account/billing details via DM to process a refund for duplicate Prime charges.",False,
2873284,"if you have a product that is an ""exclusive for Prime members"" advertised prompting me to sign up then not being able to provide the product at the advertised price - this is illegal in Canada.",3,False,prime_membership_value,0.151661289247125,ambiguous,prime_membership_value,Escalate to a human/compliance-aware reviewer.,True,"customer explicitly calls the advertised-but-unavailable Prime pricing 'illegal' (deceptive-advertising claim) - legal-sensitive. Note: the keyword rule's LEGAL_PR_RE only matches phrases like 'legal action', not bare 'illegal' - a real gap, logged in the decision log"
2338463,"@115850 ordrd last on Sat, under prime ac.Cald to resched, no info 4m ur end aftd dat.Hv bn calin ur cc, no resolution yet https://t.co/hSsKvmDdjI",2,False,prime_membership_value,0.1522899157620721,ambiguous,prime_membership_value,"Apologize, escalate via DM to confirm status.",True,customer reports repeated calls with no resolution - needs human follow-up
1560899,hi this is abt 404-5524086-1165902 you 3rd party courier service is hell if you cant keep promise wd prime cust tn god save other.,2,False,prime_membership_value,0.1531908399482232,ambiguous,delivery_problem,"Apologize, ask for order number via DM (partially given) to escalate to the carrier.",False,
2803341,prime is a liar and I don’t condone this treatment 😩,7,False,prime_membership_value,0.9328898498043544,easy,prime_membership_value,"Apologize, ask for order number via DM.",False,
2897645,why are all my prime deliveries I ordered Sunday arriving Thursday? That’s not next working day delivery so why am I paying for prime if I don’t get prime?,2,False,prime_membership_value,0.9337974166433308,easy,prime_membership_value,"Apologize, clarify delivery estimate vs. guarantee, ask for order number via DM.",False,
1612467,See the magic done by prime. So you guys think that prime members are richer? First photo is for non-prime members and the second one for prime members. It should be the reverse right? https://t.co/vMB5tY6YjG,5,False,prime_membership_value,0.9535368269007486,easy,prime_membership_value,"Acknowledge the feedback, ask for specific product/pricing details via DM to review.",False,
1551321,Prime shipping my ass.,3,False,prime_membership_value,0.9556690015357536,easy,prime_membership_value,"Apologize, ask for order number via DM.",False,
1772960,Please comp my Prime. https://t.co/vo9aNfNBFH,2,False,prime_membership_value,0.9635751824801256,easy,prime_membership_value,"Apologize, offer to review for a goodwill credit via DM.",False,
2900973,I can't get my twitch prime enabled through @115821 prime please help,5,False,prime_membership_value,0.9667180460196172,easy,device_or_app_tech_support,Provide steps to link Twitch Prime with the Amazon account via DM.,False,
2675968,"This company is the worst there Prime is a joke. I rarely get my items prime, it says prime 5 to 7 days later, ""Prime""",2,False,prime_membership_value,0.9669636414418824,easy,prime_membership_value,"Apologize, ask for order number via DM to review delivery performance.",False,
2810249,"Amazon prime is not prime anymore, even the prime products take 4-5 days to deliver. :(",6,False,prime_membership_value,0.9796151572874168,easy,prime_membership_value,"Apologize, ask for order number via DM.",False,
2408689,Prime for Belgian students?,8,False,prime_membership_value,0.9971504580711968,easy,general_inquiry_or_other,Clarify Prime Student eligibility by country.,False,
2033180,From The Ground To My Prime Now I’m On The Rise 🙏🏾,2,False,prime_membership_value,0.9971504580711968,easy,general_inquiry_or_other,"No action (song lyrics, noise).",False,
2129009,Shout out to Prime Now,2,False,prime_membership_value,0.9971504580711968,easy,general_inquiry_or_other,Thank you.,False,
1487336,is @1016 included in Prime?,2,False,prime_membership_value,0.9971504580711968,easy,general_inquiry_or_other,Clarify what's included.,False,
2265477,Why not Punjabi language films on Prime? Not fair!!,3,False,prime_membership_value,0.9971504580711968,easy,general_inquiry_or_other,Acknowledge the content request/feedback.,False,
1694542,why do u promise if u can't full fill.. WORTHLESS you are being such a big company u cannot take care of immediate clients,3,False,refund_or_return_request,0.1134650898399445,ambiguous,poor_support_experience,"Apologize, ask for order number via DM to understand the specific issue.",False,
920939,Non supportive cc! Wasted my diwali,3,False,refund_or_return_request,0.1162462122550909,ambiguous,poor_support_experience,"Apologize, ask for order number via DM.",False,
1579069,Hey @116935 why does your Mac ap seem to be randomly stopping in the middle of songs all of a sudden? Definitely some bug.,2,False,refund_or_return_request,0.1163876444906357,ambiguous,device_or_app_tech_support,Ask for app version/device via DM to troubleshoot.,False,
1622642,You have sold me a faulty disc of the new Call of Duty where can I get it swapped?,5,False,refund_or_return_request,0.1176124561804819,ambiguous,refund_or_return_request,Offer a replacement/exchange via DM.,False,
2220076,i’ve done tht...bt nothing happens wht now??,2,False,refund_or_return_request,0.1180244033029484,ambiguous,poor_support_experience,Ask for more detail via DM on what was tried and what's still failing.,False,
2154467,why can I not see subtitles for the Chinese speaking part of Mr. Robot on my fire tablet? S03E03 especially.,4,False,refund_or_return_request,0.1187660843564667,ambiguous,device_or_app_tech_support,Ask for device/app version via DM to troubleshoot subtitles.,False,
1536945,or dont reapond back. Thats cool to,3,False,refund_or_return_request,0.1188389051018982,ambiguous,poor_support_experience,"Apologize for the delay, ask for the original issue details via DM.",False,
1990271,What is your policy regarding calling cards when the item is unable to be delivered due to no one being in.,7,False,refund_or_return_request,0.1198997543743026,ambiguous,general_inquiry_or_other,Explain the missed-delivery/redelivery policy.,False,
865826,Hey does your Airtel 75cashback applicable for postpaid customers??,2,False,refund_or_return_request,0.1199264310840212,ambiguous,payment_or_giftcard_issue,Clarify the promo eligibility terms.,False,
1642723,once I started calling your Reps and  Tweeting you I have been banned from leaving ANY product reviews. No reason! #PrimeMember,3,False,refund_or_return_request,0.1206426000367684,ambiguous,refund_or_return_request,Escalate the account-integrity concern via DM.,True,"customer alleges their review privileges were revoked in apparent retaliation for complaining - needs human investigation, not a templated reply"
2306477,Hi @115830 @AmazonHelp I received the e-mail re: £20 credit after the Xbox One X debacle. I tried to order something Prime-able but it wouldnt take off the £20? The email says it would be auto added at checkout but T&amp;Cs suggest a code needs to be used? Please assist.,5,False,refund_or_return_request,0.1209443641557663,ambiguous,payment_or_giftcard_issue,"Apologize, ask for order/credit details via DM to fix the credit application.",False,
1746985,"any way to sign up to see if an item goes on ""lighting deal""? Just found out about an item that was half off a few weeks back",2,False,refund_or_return_request,0.1209713995245923,ambiguous,general_inquiry_or_other,Explain deal-notification options if available.,False,
1574467,"my orders aren't showing up, i tried logging out then back in but they're not showing up at all. im worried.",4,False,refund_or_return_request,0.1213221621211947,ambiguous,device_or_app_tech_support,Ask for account details via DM to investigate the missing order history.,False,
1461541,customer service is woeful. No help whatsoever.,9,False,refund_or_return_request,0.6744746796816805,easy,poor_support_experience,"Apologize, ask for order number via DM to actually help.",False,
2956988,your customer service is wack,2,False,refund_or_return_request,0.6809439957855191,easy,poor_support_experience,"Apologize, ask for details via DM.",False,
920936,Liars first improve your customer service,4,False,refund_or_return_request,0.6809439957855191,easy,poor_support_experience,"Apologize, ask for order number via DM to understand the issue.",False,
2336091,your customer service is 💯🤙🏻,2,False,refund_or_return_request,0.6809439957855191,easy,general_inquiry_or_other,Thank you.,False,
2789136,your customer service dept is filled with idiots!!!!,4,False,refund_or_return_request,0.6809439957855191,easy,poor_support_experience,"Apologize, ask for order number via DM.",False,
2760920,customer service is incredible,2,False,refund_or_return_request,0.6809439957855191,easy,general_inquiry_or_other,Thank you.,False,
1578410,Your customer service is a logistical nightmare.,3,False,refund_or_return_request,0.6809439957855191,easy,poor_support_experience,"Apologize, ask for order number via DM.",False,
1447177,rubbish customer service,6,False,refund_or_return_request,0.6809439957855191,easy,poor_support_experience,"Apologize, ask for order number via DM.",False,
2959931,EXTREAMLY impressed with how amazing your customer service is! 5 stars! ⭐️⭐️⭐️⭐️⭐️,2,False,refund_or_return_request,0.6809439957855191,easy,general_inquiry_or_other,Thank you.,False,
2147992,your customer service reverted my refund after I returned my items! I need my refund ASAP!!!😡😡,2,False,refund_or_return_request,0.6813779090062771,easy,refund_or_return_request,"Apologize, ask for order/return number via DM to reinstate the refund.",False,
2902582,why cant I reply to an email from customer service?,4,False,refund_or_return_request,0.6847769517714032,easy,general_inquiry_or_other,Explain that support emails may be no-reply; provide the correct contact channel.,False,
2625665,How do I contact customer service?,2,False,refund_or_return_request,0.6874917956420347,easy,general_inquiry_or_other,Provide support contact channels.,False,
1688870,that was some amazing customer service. Called and had a full refund on my order in 2 minutes.,2,False,refund_or_return_request,0.7176164034699268,easy,general_inquiry_or_other,Thank you.,False,
